,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3634,USD_JPY,2023-06-16T04:00:00.000000000Z,3536,140.522,140.731,140.462,140.622,140.530,140.740,140.470,140.630,140.539,140.750,140.478,140.637
3635,USD_JPY,2023-06-16T05:00:00.000000000Z,4177,140.621,140.800,140.612,140.710,140.630,140.809,140.620,140.717,140.638,140.818,140.627,140.724
3636,USD_JPY,2023-06-16T06:00:00.000000000Z,7916,140.707,140.972,140.635,140.968,140.716,140.980,140.644,140.976,140.725,140.990,140.654,140.985
3637,USD_JPY,2023-06-16T07:00:00.000000000Z,9961,140.967,141.398,140.818,141.134,140.976,141.407,140.827,141.143,140.986,141.416,140.836,141.152
3638,USD_JPY,2023-06-16T08:00:00.000000000Z,7151,141.140,141.331,140.932,141.027,141.149,141.340,140.941,141.035,141.158,141.349,140.949,141.043
3639,USD_JPY,2023-06-16T09:00:00.000000000Z,5456,141.027,141.062,140.867,140.949,141.036,141.071,140.876,140.958,141.044,141.080,140.885,140.966
3640,USD_JPY,2023-06-16T10:00:00.000000000Z,4488,140.951,141.023,140.783,140.926,140.958,141.032,140.791,140.934,140.966,141.041,140.798,140.943
3641,USD_JPY,2023-06-16T11:00:00.000000000Z,4914,140.926,141.034,140.808,140.964,140.934,141.042,140.817,140.973,140.941,141.050,140.826,140.982
3642,USD_JPY,2023-06-16T12:00:00.000000000Z,7345,140.962,141.308,140.925,141.283,140.971,141.315,140.934,141.291,140.980,141.323,140.942,141.299
3643,USD_JPY,2023-06-16T13:00:00.000000000Z,8577,141.285,141.435,141.189,141.239,141.294,141.442,141.197,141.274,141.302,141.449,141.205,141.310
3644,USD_JPY,2023-06-16T14:00:00.000000000Z,13532,141.172,141.567,140.898,141.491,141.219,141.575,140.914,141.499,141.266,141.584,140.924,141.507
3645,USD_JPY,2023-06-16T15:00:00.000000000Z,7265,141.489,141.869,141.392,141.818,141.497,141.877,141.400,141.826,141.505,141.885,141.408,141.833
3646,USD_JPY,2023-06-16T16:00:00.000000000Z,4637,141.821,141.861,141.747,141.846,141.828,141.870,141.756,141.854,141.836,141.878,141.764,141.863
3647,USD_JPY,2023-06-16T17:00:00.000000000Z,3178,141.849,141.851,141.657,141.778,141.858,141.858,141.666,141.786,141.866,141.867,141.674,141.795
3648,USD_JPY,2023-06-16T18:00:00.000000000Z,2828,141.775,141.882,141.754,141.785,141.784,141.888,141.762,141.794,141.793,141.896,141.770,141.802
3649,USD_JPY,2023-06-16T19:00:00.000000000Z,2930,141.786,141.857,141.754,141.837,141.795,141.864,141.762,141.845,141.804,141.872,141.770,141.853
3650,USD_JPY,2023-06-16T20:00:00.000000000Z,1531,141.838,141.905,141.818,141.856,141.846,141.915,141.828,141.880,141.855,141.925,141.837,141.903
3651,USD_JPY,2023-06-18T21:00:00.000000000Z,188,141.691,141.815,141.671,141.770,141.741,141.858,141.721,141.814,141.791,141.900,141.771,141.858
3652,USD_JPY,2023-06-18T22:00:00.000000000Z,2432,141.767,141.925,141.760,141.851,141.803,141.936,141.795,141.860,141.839,141.946,141.813,141.870
3653,USD_JPY,2023-06-18T23:00:00.000000000Z,2245,141.852,141.948,141.848,141.859,141.860,141.958,141.857,141.867,141.869,141.967,141.866,141.875
3654,USD_JPY,2023-06-19T00:00:00.000000000Z,4676,141.856,141.965,141.764,141.946,141.865,141.973,141.774,141.954,141.874,141.982,141.782,141.963
3655,USD_JPY,2023-06-19T01:00:00.000000000Z,3519,141.945,141.948,141.800,141.879,141.953,141.956,141.808,141.887,141.961,141.965,141.817,141.895
3656,USD_JPY,2023-06-19T02:00:00.000000000Z,2754,141.878,141.944,141.806,141.844,141.886,141.952,141.814,141.853,141.895,141.959,141.821,141.862
3657,USD_JPY,2023-06-19T03:00:00.000000000Z,3996,141.850,141.865,141.508,141.527,141.858,141.874,141.518,141.535,141.867,141.883,141.526,141.543
3658,USD_JPY,2023-06-19T04:00:00.000000000Z,4008,141.525,141.702,141.433,141.489,141.534,141.710,141.442,141.498,141.542,141.719,141.452,141.508
3659,USD_JPY,2023-06-19T05:00:00.000000000Z,3997,141.490,141.654,141.455,141.644,141.498,141.664,141.463,141.654,141.507,141.674,141.471,141.664
3660,USD_JPY,2023-06-19T06:00:00.000000000Z,3224,141.646,141.706,141.584,141.663,141.656,141.714,141.594,141.672,141.666,141.723,141.602,141.680
3661,USD_JPY,2023-06-19T07:00:00.000000000Z,3989,141.661,141.946,141.634,141.840,141.670,141.954,141.644,141.848,141.678,141.961,141.654,141.857
3662,USD_JPY,2023-06-19T08:00:00.000000000Z,3428,141.838,141.864,141.745,141.860,141.846,141.872,141.754,141.868,141.855,141.881,141.763,141.877
3663,USD_JPY,2023-06-19T09:00:00.000000000Z,2719,141.861,141.987,141.855,141.973,141.868,141.994,141.864,141.982,141.876,142.002,141.873,141.990
3664,USD_JPY,2023-06-19T10:00:00.000000000Z,3577,141.973,141.996,141.795,141.849,141.980,142.003,141.804,141.859,141.988,142.012,141.813,141.869
3665,USD_JPY,2023-06-19T11:00:00.000000000Z,3024,141.849,141.971,141.800,141.840,141.858,141.979,141.808,141.848,141.867,141.988,141.817,141.857
3666,USD_JPY,2023-06-19T12:00:00.000000000Z,2893,141.838,141.920,141.769,141.863,141.846,141.928,141.778,141.872,141.855,141.936,141.786,141.881
3667,USD_JPY,2023-06-19T13:00:00.000000000Z,2939,141.863,141.887,141.730,141.740,141.872,141.895,141.738,141.748,141.882,141.904,141.747,141.757
3668,USD_JPY,2023-06-19T14:00:00.000000000Z,3363,141.740,141.870,141.653,141.821,141.749,141.877,141.662,141.830,141.758,141.885,141.670,141.838
3669,USD_JPY,2023-06-19T15:00:00.000000000Z,1403,141.819,141.906,141.808,141.898,141.828,141.915,141.816,141.906,141.836,141.924,141.823,141.913
