,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
3713,NZD_CAD,2023-06-21T11:00:00.000000000Z,2875,0.81591,0.81625,0.81558,0.81565,0.81600,0.81634,0.81568,0.81574,0.81609,0.81643,0.81578,0.81584
3714,NZD_CAD,2023-06-21T12:00:00.000000000Z,5262,0.81567,0.81575,0.81416,0.81525,0.81576,0.81584,0.81426,0.81534,0.81586,0.81592,0.81434,0.81542
3715,NZD_CAD,2023-06-21T13:00:00.000000000Z,5890,0.81523,0.81544,0.81358,0.81529,0.81532,0.81553,0.81366,0.81538,0.81540,0.81562,0.81375,0.81548
3716,NZD_CAD,2023-06-21T14:00:00.000000000Z,6473,0.81527,0.81658,0.81463,0.81541,0.81536,0.81667,0.81473,0.81550,0.81546,0.81676,0.81482,0.81559
3717,NZD_CAD,2023-06-21T15:00:00.000000000Z,5151,0.81542,0.81613,0.81489,0.81544,0.81550,0.81622,0.81498,0.81552,0.81559,0.81630,0.81508,0.81561
3718,NZD_CAD,2023-06-21T16:00:00.000000000Z,3312,0.81543,0.81701,0.81532,0.81656,0.81552,0.81710,0.81542,0.81664,0.81562,0.81718,0.81550,0.81673
3719,NZD_CAD,2023-06-21T17:00:00.000000000Z,2850,0.81653,0.81703,0.81616,0.81689,0.81662,0.81712,0.81625,0.81698,0.81672,0.81720,0.81634,0.81708
3720,NZD_CAD,2023-06-21T18:00:00.000000000Z,2725,0.81691,0.81814,0.81686,0.81743,0.81700,0.81824,0.81696,0.81752,0.81708,0.81834,0.81705,0.81761
3721,NZD_CAD,2023-06-21T19:00:00.000000000Z,1810,0.81690,0.81736,0.81679,0.81727,0.81700,0.81744,0.81688,0.81736,0.81709,0.81753,0.81696,0.81744
3722,NZD_CAD,2023-06-21T20:00:00.000000000Z,993,0.81730,0.81742,0.81641,0.81642,0.81738,0.81751,0.81650,0.81653,0.81747,0.81760,0.81660,0.81664
3723,NZD_CAD,2023-06-21T21:00:00.000000000Z,614,0.81578,0.81645,0.81578,0.81615,0.81701,0.81725,0.81642,0.81655,0.81824,0.81846,0.81677,0.81695
3724,NZD_CAD,2023-06-21T22:00:00.000000000Z,1360,0.81611,0.81692,0.81605,0.81659,0.81654,0.81704,0.81650,0.81670,0.81697,0.81716,0.81669,0.81680
3725,NZD_CAD,2023-06-21T23:00:00.000000000Z,935,0.81661,0.81716,0.81656,0.81670,0.81672,0.81726,0.81666,0.81679,0.81682,0.81735,0.81675,0.81688
3726,NZD_CAD,2023-06-22T00:00:00.000000000Z,1862,0.81672,0.81742,0.81643,0.81666,0.81681,0.81750,0.81653,0.81676,0.81690,0.81760,0.81663,0.81685
