,ticker,time,volume,bid_o,bid_h,bid_l,bid_c,mid_o,mid_h,mid_l,mid_c,ask_o,ask_h,ask_l,ask_c
75,GBP_JPY,2022-11-18T21:00:00.000000000Z,6118,166.832,166.858,166.716,166.775,166.849,166.875,166.784,166.832,166.866,166.905,166.801,166.889
76,GBP_JPY,2022-11-20T22:00:00.000000000Z,201,166.896,166.953,166.723,166.834,166.971,167.028,166.798,166.909,167.046,167.103,166.873,166.984
77,GBP_JPY,2022-11-20T23:00:00.000000000Z,12358,166.828,166.939,166.602,166.683,166.903,166.981,166.632,166.714,166.978,167.043,166.655,166.745
78,GBP_JPY,2022-11-21T00:00:00.000000000Z,13295,166.682,166.734,166.419,166.467,166.716,166.762,166.440,166.487,166.750,166.792,166.459,166.507
79,GBP_JPY,2022-11-21T01:00:00.000000000Z,12543,166.471,166.514,166.311,166.343,166.490,166.533,166.332,166.362,166.508,166.553,166.349,166.380
80,GBP_JPY,2022-11-21T02:00:00.000000000Z,10675,166.342,166.405,166.182,166.199,166.364,166.423,166.202,166.220,166.386,166.441,166.222,166.240
81,GBP_JPY,2022-11-21T03:00:00.000000000Z,7840,166.200,166.378,166.200,166.374,166.220,166.394,166.220,166.390,166.239,166.409,166.239,166.405
82,GBP_JPY,2022-11-21T04:00:00.000000000Z,8959,166.373,166.390,166.187,166.198,166.390,166.406,166.208,166.216,166.406,166.423,166.227,166.234
83,GBP_JPY,2022-11-21T05:00:00.000000000Z,10586,166.197,166.297,166.090,166.296,166.216,166.316,166.110,166.314,166.235,166.334,166.129,166.331
84,GBP_JPY,2022-11-21T06:00:00.000000000Z,11914,166.297,166.471,166.222,166.295,166.316,166.490,166.243,166.316,166.334,166.510,166.264,166.336
85,GBP_JPY,2022-11-21T07:00:00.000000000Z,13815,166.301,166.599,166.261,166.459,166.320,166.618,166.279,166.476,166.339,166.640,166.297,166.493
86,GBP_JPY,2022-11-21T08:00:00.000000000Z,17480,166.466,166.931,166.461,166.754,166.482,166.951,166.480,166.772,166.498,166.971,166.497,166.791
87,GBP_JPY,2022-11-21T09:00:00.000000000Z,17791,166.755,167.467,166.712,167.443,166.772,167.486,166.728,167.460,166.789,167.504,166.744,167.477
88,GBP_JPY,2022-11-21T10:00:00.000000000Z,16288,167.443,167.461,167.250,167.410,167.462,167.479,167.268,167.428,167.480,167.497,167.286,167.445
89,GBP_JPY,2022-11-21T11:00:00.000000000Z,12711,167.410,167.644,167.393,167.531,167.428,167.662,167.412,167.548,167.447,167.679,167.430,167.565
90,GBP_JPY,2022-11-21T12:00:00.000000000Z,16197,167.528,167.617,167.356,167.593,167.546,167.636,167.374,167.610,167.564,167.654,167.393,167.628
91,GBP_JPY,2022-11-21T13:00:00.000000000Z,16318,167.593,167.652,167.171,167.210,167.610,167.669,167.192,167.226,167.626,167.686,167.212,167.242
92,GBP_JPY,2022-11-21T14:00:00.000000000Z,19724,167.208,167.350,166.998,167.219,167.226,167.368,167.016,167.236,167.243,167.386,167.031,167.252
93,GBP_JPY,2022-11-21T15:00:00.000000000Z,17487,167.221,167.346,167.062,167.268,167.237,167.362,167.078,167.283,167.253,167.380,167.095,167.298
94,GBP_JPY,2022-11-21T16:00:00.000000000Z,14366,167.273,167.427,167.250,167.271,167.286,167.442,167.264,167.286,167.300,167.458,167.278,167.302
95,GBP_JPY,2022-11-21T17:00:00.000000000Z,12765,167.268,167.707,167.242,167.586,167.284,167.722,167.262,167.606,167.299,167.738,167.279,167.626
96,GBP_JPY,2022-11-21T18:00:00.000000000Z,10682,167.582,167.874,167.553,167.847,167.600,167.890,167.572,167.862,167.619,167.907,167.589,167.878
97,GBP_JPY,2022-11-21T19:00:00.000000000Z,9405,167.844,167.990,167.837,167.959,167.860,168.006,167.854,167.976,167.877,168.022,167.870,167.993
98,GBP_JPY,2022-11-21T20:00:00.000000000Z,10095,167.962,167.964,167.767,167.925,167.978,167.980,167.784,167.944,167.993,167.998,167.800,167.962
99,GBP_JPY,2022-11-21T21:00:00.000000000Z,6505,167.927,168.009,167.853,167.986,167.944,168.044,167.871,168.017,167.962,168.117,167.889,168.048
100,GBP_JPY,2022-11-21T22:00:00.000000000Z,1985,167.921,168.006,167.907,167.960,167.996,168.081,167.969,168.003,168.071,168.156,168.018,168.046
101,GBP_JPY,2022-11-21T23:00:00.000000000Z,8822,167.962,168.093,167.879,168.030,168.008,168.118,167.931,168.050,168.053,168.144,167.965,168.071
102,GBP_JPY,2022-11-22T00:00:00.000000000Z,13134,168.031,168.289,168.007,168.137,168.052,168.310,168.029,168.158,168.074,168.330,168.050,168.180
103,GBP_JPY,2022-11-22T01:00:00.000000000Z,12135,168.135,168.198,168.059,168.091,168.156,168.216,168.079,168.108,168.178,168.235,168.097,168.126
104,GBP_JPY,2022-11-22T02:00:00.000000000Z,11097,168.093,168.190,167.937,168.017,168.112,168.210,167.958,168.039,168.131,168.230,167.978,168.061
105,GBP_JPY,2022-11-22T03:00:00.000000000Z,9149,168.013,168.140,167.958,168.097,168.038,168.160,167.980,168.116,168.062,168.179,168.001,168.136
106,GBP_JPY,2022-11-22T04:00:00.000000000Z,6993,168.096,168.097,167.910,167.969,168.116,168.116,167.928,167.990,168.136,168.137,167.947,168.010
107,GBP_JPY,2022-11-22T05:00:00.000000000Z,11094,167.971,168.044,167.892,167.989,167.990,168.062,167.912,168.008,168.010,168.081,167.931,168.027
108,GBP_JPY,2022-11-22T06:00:00.000000000Z,11805,167.991,168.055,167.930,167.978,168.010,168.078,167.950,167.997,168.029,168.101,167.968,168.016
109,GBP_JPY,2022-11-22T07:00:00.000000000Z,12450,167.978,168.080,167.854,167.996,167.996,168.101,167.873,168.016,168.014,168.124,167.891,168.037
110,GBP_JPY,2022-11-22T08:00:00.000000000Z,19342,167.999,168.089,167.586,167.678,168.020,168.108,167.606,167.695,168.040,168.128,167.624,167.712
111,GBP_JPY,2022-11-22T09:00:00.000000000Z,17159,167.675,167.903,167.493,167.544,167.693,167.923,167.512,167.562,167.711,167.943,167.531,167.580
112,GBP_JPY,2022-11-22T10:00:00.000000000Z,12536,167.541,167.695,167.331,167.663,167.560,167.714,167.349,167.682,167.579,167.733,167.367,167.701
113,GBP_JPY,2022-11-22T11:00:00.000000000Z,13146,167.663,167.785,167.537,167.644,167.680,167.804,167.554,167.661,167.697,167.823,167.568,167.678
114,GBP_JPY,2022-11-22T12:00:00.000000000Z,12404,167.644,167.965,167.593,167.920,167.660,167.980,167.610,167.936,167.676,167.995,167.627,167.953
115,GBP_JPY,2022-11-22T13:00:00.000000000Z,15155,167.924,168.181,167.865,167.999,167.940,168.196,167.882,168.012,167.957,168.213,167.899,168.026
116,GBP_JPY,2022-11-22T14:00:00.000000000Z,17829,168.002,168.037,167.727,167.784,168.014,168.054,167.744,167.802,168.027,168.070,167.760,167.821
117,GBP_JPY,2022-11-22T15:00:00.000000000Z,18232,167.795,167.958,167.691,167.911,167.814,167.976,167.707,167.926,167.832,167.993,167.722,167.941
118,GBP_JPY,2022-11-22T16:00:00.000000000Z,13527,167.912,167.991,167.666,167.832,167.926,168.006,167.684,167.847,167.940,168.022,167.701,167.862
119,GBP_JPY,2022-11-22T17:00:00.000000000Z,8998,167.829,167.833,167.686,167.800,167.846,167.848,167.702,167.815,167.862,167.868,167.716,167.830
120,GBP_JPY,2022-11-22T18:00:00.000000000Z,8492,167.798,167.888,167.779,167.881,167.814,167.904,167.798,167.896,167.830,167.919,167.815,167.912
121,GBP_JPY,2022-11-22T19:00:00.000000000Z,6993,167.878,167.884,167.705,167.782,167.894,167.899,167.722,167.797,167.911,167.916,167.737,167.812
122,GBP_JPY,2022-11-22T20:00:00.000000000Z,6756,167.780,167.904,167.771,167.883,167.796,167.921,167.786,167.900,167.812,167.938,167.802,167.916
