,time,ticker,mid_o,mid_h,mid_l,mid_c,MA_8,MA_16,MA_32,MA_64,MA_128,MA_256
3771,2023-07-02T23:00:00.000000000Z,EUR_USD,1.09095,1.09104,1.09066,1.09074,1.091311616161616,1.091311616161616,1.091311616161616,1.091311616161616,1.091311616161616,1.091311616161616
3772,2023-07-03T00:00:00.000000000Z,EUR_USD,1.09076,1.09098,1.09006,1.09016,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586,1.0913058585858586
3773,2023-07-03T01:00:00.000000000Z,EUR_USD,1.09016,1.09178,1.09012,1.09092,1.0913040404040404,1.0913040404040404,1.0913040404040404,1.0913040404040404,1.0913040404040404,1.0913040404040404
3774,2023-07-03T02:00:00.000000000Z,EUR_USD,1.09095,1.09107,1.09064,1.09076,1.0913018181818182,1.0913018181818182,1.0913018181818182,1.0913018181818182,1.0913018181818182,1.0913018181818182
3775,2023-07-03T03:00:00.000000000Z,EUR_USD,1.09076,1.09138,1.09065,1.09128,1.091310101010101,1.091310101010101,1.091310101010101,1.091310101010101,1.091310101010101,1.091310101010101
3776,2023-07-03T04:00:00.000000000Z,EUR_USD,1.09128,1.09183,1.09126,1.09176,1.0913036363636364,1.0913036363636364,1.0913036363636364,1.0913036363636364,1.0913036363636364,1.0913036363636364
3777,2023-07-03T05:00:00.000000000Z,EUR_USD,1.09174,1.09183,1.09032,1.09034,1.0912838383838384,1.0912838383838384,1.0912838383838384,1.0912838383838384,1.0912838383838384,1.0912838383838384
3778,2023-07-03T06:00:00.000000000Z,EUR_USD,1.09034,1.09069,1.08882,1.08902,1.0912468686868686,1.0912468686868686,1.0912468686868686,1.0912468686868686,1.0912468686868686,1.0912468686868686
3779,2023-07-03T07:00:00.000000000Z,EUR_USD,1.08902,1.08908,1.08704,1.08754,1.0911985858585858,1.0911985858585858,1.0911985858585858,1.0911985858585858,1.0911985858585858,1.0911985858585858
3780,2023-07-03T08:00:00.000000000Z,EUR_USD,1.08754,1.08892,1.08732,1.08864,1.0911668686868687,1.0911668686868687,1.0911668686868687,1.0911668686868687,1.0911668686868687,1.0911668686868687
3781,2023-07-03T09:00:00.000000000Z,EUR_USD,1.08864,1.08919,1.08761,1.08901,1.0911254545454545,1.0911254545454545,1.0911254545454545,1.0911254545454545,1.0911254545454545,1.0911254545454545
3782,2023-07-03T10:00:00.000000000Z,EUR_USD,1.089,1.08961,1.08815,1.08922,1.0910776767676769,1.0910776767676769,1.0910776767676769,1.0910776767676769,1.0910776767676769,1.0910776767676769
3783,2023-07-03T11:00:00.000000000Z,EUR_USD,1.0892,1.0905,1.08874,1.08992,1.0910368686868686,1.0910368686868686,1.0910368686868686,1.0910368686868686,1.0910368686868686,1.0910368686868686
3784,2023-07-03T12:00:00.000000000Z,EUR_USD,1.08989,1.09103,1.08938,1.09088,1.0910043434343433,1.0910043434343433,1.0910043434343433,1.0910043434343433,1.0910043434343433,1.0910043434343433
3785,2023-07-03T13:00:00.000000000Z,EUR_USD,1.0909,1.09206,1.09044,1.09134,1.0909657575757576,1.0909657575757576,1.0909657575757576,1.0909657575757576,1.0909657575757576,1.0909657575757576
3786,2023-07-03T14:00:00.000000000Z,EUR_USD,1.09162,1.09341,1.09028,1.09068,1.0909275757575758,1.0909275757575758,1.0909275757575758,1.0909275757575758,1.0909275757575758,1.0909275757575758
3787,2023-07-03T15:00:00.000000000Z,EUR_USD,1.09068,1.0923,1.0902,1.09181,1.0908798989898991,1.0908798989898991,1.0908798989898991,1.0908798989898991,1.0908798989898991,1.0908798989898991
3788,2023-07-03T16:00:00.000000000Z,EUR_USD,1.09179,1.09214,1.09136,1.09158,1.090829191919192,1.090829191919192,1.090829191919192,1.090829191919192,1.090829191919192,1.090829191919192
3789,2023-07-03T17:00:00.000000000Z,EUR_USD,1.0916,1.09166,1.09084,1.09084,1.0907881818181817,1.0907881818181817,1.0907881818181817,1.0907881818181817,1.0907881818181817,1.0907881818181817
3790,2023-07-03T18:00:00.000000000Z,EUR_USD,1.09086,1.09128,1.09086,1.09118,1.0907394949494948,1.0907394949494948,1.0907394949494948,1.0907394949494948,1.0907394949494948,1.0907394949494948
3791,2023-07-03T19:00:00.000000000Z,EUR_USD,1.09118,1.09119,1.09094,1.09094,1.090689494949495,1.090689494949495,1.090689494949495,1.090689494949495,1.090689494949495,1.090689494949495
3792,2023-07-03T20:00:00.000000000Z,EUR_USD,1.09094,1.09146,1.0909,1.09144,1.0906414141414142,1.0906414141414142,1.0906414141414142,1.0906414141414142,1.0906414141414142,1.0906414141414142
3793,2023-07-03T21:00:00.000000000Z,EUR_USD,1.09121,1.09141,1.09108,1.09117,1.0905928282828283,1.0905928282828283,1.0905928282828283,1.0905928282828283,1.0905928282828283,1.0905928282828283
3794,2023-07-03T22:00:00.000000000Z,EUR_USD,1.09118,1.09154,1.09118,1.09126,1.0905423232323233,1.0905423232323233,1.0905423232323233,1.0905423232323233,1.0905423232323233,1.0905423232323233
3795,2023-07-03T23:00:00.000000000Z,EUR_USD,1.0913,1.0915,1.09122,1.09129,1.0904939393939395,1.0904939393939395,1.0904939393939395,1.0904939393939395,1.0904939393939395,1.0904939393939395
3796,2023-07-04T00:00:00.000000000Z,EUR_USD,1.0913,1.09137,1.09088,1.09098,1.0904423232323233,1.0904423232323233,1.0904423232323233,1.0904423232323233,1.0904423232323233,1.0904423232323233
3797,2023-07-04T01:00:00.000000000Z,EUR_USD,1.09102,1.09165,1.09083,1.09108,1.0903953535353534,1.0903953535353534,1.0903953535353534,1.0903953535353534,1.0903953535353534,1.0903953535353534
3798,2023-07-04T02:00:00.000000000Z,EUR_USD,1.09108,1.09114,1.09026,1.09058,1.0903431313131313,1.0903431313131313,1.0903431313131313,1.0903431313131313,1.0903431313131313,1.0903431313131313
3799,2023-07-04T03:00:00.000000000Z,EUR_USD,1.09058,1.09092,1.09042,1.09045,1.0902923232323232,1.0902923232323232,1.0902923232323232,1.0902923232323232,1.0902923232323232,1.0902923232323232
3800,2023-07-04T04:00:00.000000000Z,EUR_USD,1.09046,1.09056,1.09006,1.09007,1.0902462626262626,1.0902462626262626,1.0902462626262626,1.0902462626262626,1.0902462626262626,1.0902462626262626
3801,2023-07-04T05:00:00.000000000Z,EUR_USD,1.09005,1.09012,1.08942,1.08954,1.0901920202020203,1.0901920202020203,1.0901920202020203,1.0901920202020203,1.0901920202020203,1.0901920202020203
3802,2023-07-04T06:00:00.000000000Z,EUR_USD,1.08959,1.09148,1.08954,1.09148,1.0901554545454544,1.0901554545454544,1.0901554545454544,1.0901554545454544,1.0901554545454544,1.0901554545454544
3803,2023-07-04T07:00:00.000000000Z,EUR_USD,1.09148,1.09148,1.08962,1.0903,1.0901092929292928,1.0901092929292928,1.0901092929292928,1.0901092929292928,1.0901092929292928,1.0901092929292928
3804,2023-07-04T08:00:00.000000000Z,EUR_USD,1.0903,1.09046,1.0892,1.08956,1.0900509090909092,1.0900509090909092,1.0900509090909092,1.0900509090909092,1.0900509090909092,1.0900509090909092
3805,2023-07-04T09:00:00.000000000Z,EUR_USD,1.08956,1.09031,1.08944,1.08984,1.090010808080808,1.090010808080808,1.090010808080808,1.090010808080808,1.090010808080808,1.090010808080808
3806,2023-07-04T10:00:00.000000000Z,EUR_USD,1.08985,1.09038,1.08955,1.0896,1.0899534343434343,1.0899534343434343,1.0899534343434343,1.0899534343434343,1.0899534343434343,1.0899534343434343
3807,2023-07-04T11:00:00.000000000Z,EUR_USD,1.08961,1.09022,1.08898,1.08984,1.0898982828282828,1.0898982828282828,1.0898982828282828,1.0898982828282828,1.0898982828282828,1.0898982828282828
3808,2023-07-04T12:00:00.000000000Z,EUR_USD,1.08982,1.09012,1.08938,1.09008,1.08985101010101,1.08985101010101,1.08985101010101,1.08985101010101,1.08985101010101,1.08985101010101
3809,2023-07-04T13:00:00.000000000Z,EUR_USD,1.09007,1.09013,1.0896,1.08998,1.0897958585858587,1.0897958585858587,1.0897958585858587,1.0897958585858587,1.0897958585858587,1.0897958585858587
3810,2023-07-04T14:00:00.000000000Z,EUR_USD,1.09,1.09076,1.08984,1.0902,1.0897570707070707,1.0897570707070707,1.0897570707070707,1.0897570707070707,1.0897570707070707,1.0897570707070707
3811,2023-07-04T15:00:00.000000000Z,EUR_USD,1.09019,1.09027,1.08965,1.09011,1.089730101010101,1.089730101010101,1.089730101010101,1.089730101010101,1.089730101010101,1.089730101010101
3812,2023-07-04T16:00:00.000000000Z,EUR_USD,1.09011,1.09013,1.0892,1.08945,1.089689494949495,1.089689494949495,1.089689494949495,1.089689494949495,1.089689494949495,1.089689494949495
3813,2023-07-04T17:00:00.000000000Z,EUR_USD,1.08946,1.08972,1.08931,1.0894,1.0896846464646464,1.0896846464646464,1.0896846464646464,1.0896846464646464,1.0896846464646464,1.0896846464646464
3814,2023-07-04T18:00:00.000000000Z,EUR_USD,1.08938,1.08962,1.0887,1.08873,1.089668181818182,1.089668181818182,1.089668181818182,1.089668181818182,1.089668181818182,1.089668181818182
3815,2023-07-04T19:00:00.000000000Z,EUR_USD,1.08874,1.08878,1.08809,1.08836,1.089640606060606,1.089640606060606,1.089640606060606,1.089640606060606,1.089640606060606,1.089640606060606
3816,2023-07-04T20:00:00.000000000Z,EUR_USD,1.08834,1.08838,1.08768,1.0878,1.0896032323232323,1.0896032323232323,1.0896032323232323,1.0896032323232323,1.0896032323232323,1.0896032323232323
3817,2023-07-04T21:00:00.000000000Z,EUR_USD,1.08824,1.08838,1.08787,1.08793,1.089559696969697,1.089559696969697,1.089559696969697,1.089559696969697,1.089559696969697,1.089559696969697
3818,2023-07-04T22:00:00.000000000Z,EUR_USD,1.08792,1.08818,1.08774,1.08806,1.0895239393939393,1.0895239393939393,1.0895239393939393,1.0895239393939393,1.0895239393939393,1.0895239393939393
3819,2023-07-04T23:00:00.000000000Z,EUR_USD,1.08808,1.08832,1.08796,1.08824,1.0894932323232323,1.0894932323232323,1.0894932323232323,1.0894932323232323,1.0894932323232323,1.0894932323232323
3820,2023-07-05T00:00:00.000000000Z,EUR_USD,1.08826,1.0891,1.08826,1.08867,1.0894656565656564,1.0894656565656564,1.0894656565656564,1.0894656565656564,1.0894656565656564,1.0894656565656564
3821,2023-07-05T01:00:00.000000000Z,EUR_USD,1.08867,1.08872,1.08763,1.0877,1.0894282828282829,1.0894282828282829,1.0894282828282829,1.0894282828282829,1.0894282828282829,1.0894282828282829
3822,2023-07-05T02:00:00.000000000Z,EUR_USD,1.08769,1.08784,1.0875,1.08782,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909
3823,2023-07-05T03:00:00.000000000Z,EUR_USD,1.08783,1.08794,1.08753,1.08776,1.0893612121212122,1.0893612121212122,1.0893612121212122,1.0893612121212122,1.0893612121212122,1.0893612121212122
3824,2023-07-05T04:00:00.000000000Z,EUR_USD,1.08776,1.08776,1.08752,1.08758,1.089330202020202,1.089330202020202,1.089330202020202,1.089330202020202,1.089330202020202,1.089330202020202
3825,2023-07-05T05:00:00.000000000Z,EUR_USD,1.08758,1.08841,1.08678,1.08814,1.0893180808080807,1.0893180808080807,1.0893180808080807,1.0893180808080807,1.0893180808080807,1.0893180808080807
3826,2023-07-05T06:00:00.000000000Z,EUR_USD,1.08817,1.0889,1.08716,1.08826,1.0893075757575759,1.0893075757575759,1.0893075757575759,1.0893075757575759,1.0893075757575759,1.0893075757575759
3827,2023-07-05T07:00:00.000000000Z,EUR_USD,1.08827,1.0908,1.08824,1.08868,1.0893089898989898,1.0893089898989898,1.0893089898989898,1.0893089898989898,1.0893089898989898,1.0893089898989898
3828,2023-07-05T08:00:00.000000000Z,EUR_USD,1.08866,1.08944,1.08664,1.08881,1.0893028282828283,1.0893028282828283,1.0893028282828283,1.0893028282828283,1.0893028282828283,1.0893028282828283
3829,2023-07-05T09:00:00.000000000Z,EUR_USD,1.0888,1.08958,1.08754,1.08943,1.089299595959596,1.089299595959596,1.089299595959596,1.089299595959596,1.089299595959596,1.089299595959596
3830,2023-07-05T10:00:00.000000000Z,EUR_USD,1.08942,1.0895,1.08774,1.08782,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707
3831,2023-07-05T11:00:00.000000000Z,EUR_USD,1.08781,1.08824,1.08754,1.08792,1.0892251515151514,1.0892251515151514,1.0892251515151514,1.0892251515151514,1.0892251515151514,1.0892251515151514
3832,2023-07-05T12:00:00.000000000Z,EUR_USD,1.08791,1.09022,1.08757,1.08942,1.0892024242424243,1.0892024242424243,1.0892024242424243,1.0892024242424243,1.0892024242424243,1.0892024242424243
3833,2023-07-05T13:00:00.000000000Z,EUR_USD,1.08946,1.09014,1.08857,1.08916,1.0891658585858586,1.0891658585858586,1.0891658585858586,1.0891658585858586,1.0891658585858586,1.0891658585858586
3834,2023-07-05T14:00:00.000000000Z,EUR_USD,1.08918,1.08952,1.0867,1.08738,1.089100303030303,1.089100303030303,1.089100303030303,1.089100303030303,1.089100303030303,1.089100303030303
3835,2023-07-05T15:00:00.000000000Z,EUR_USD,1.08738,1.08772,1.08649,1.08672,1.0890863636363637,1.0890863636363637,1.0890863636363637,1.0890863636363637,1.0890863636363637,1.0890863636363637
3836,2023-07-05T16:00:00.000000000Z,EUR_USD,1.08672,1.08672,1.0859,1.08608,1.0890780808080809,1.0890780808080809,1.0890780808080809,1.0890780808080809,1.0890780808080809,1.0890780808080809
3837,2023-07-05T17:00:00.000000000Z,EUR_USD,1.08609,1.0864,1.08583,1.08602,1.089048383838384,1.089048383838384,1.089048383838384,1.089048383838384,1.089048383838384,1.089048383838384
3838,2023-07-05T18:00:00.000000000Z,EUR_USD,1.086,1.08656,1.0851,1.08536,1.0890213131313131,1.0890213131313131,1.0890213131313131,1.0890213131313131,1.0890213131313131,1.0890213131313131
3839,2023-07-05T19:00:00.000000000Z,EUR_USD,1.08538,1.08569,1.08526,1.08552,1.0890055555555556,1.0890055555555556,1.0890055555555556,1.0890055555555556,1.0890055555555556,1.0890055555555556
3840,2023-07-05T20:00:00.000000000Z,EUR_USD,1.08552,1.08558,1.0853,1.08534,1.0889863636363637,1.0889863636363637,1.0889863636363637,1.0889863636363637,1.0889863636363637,1.0889863636363637
3841,2023-07-05T21:00:00.000000000Z,EUR_USD,1.08574,1.08576,1.08541,1.08569,1.0889761616161615,1.0889761616161615,1.0889761616161615,1.0889761616161615,1.0889761616161615,1.0889761616161615
3842,2023-07-05T22:00:00.000000000Z,EUR_USD,1.08567,1.08572,1.08528,1.0853,1.088959797979798,1.088959797979798,1.088959797979798,1.088959797979798,1.088959797979798,1.088959797979798
3843,2023-07-05T23:00:00.000000000Z,EUR_USD,1.08532,1.08564,1.08521,1.08554,1.0889507070707072,1.0889507070707072,1.0889507070707072,1.0889507070707072,1.0889507070707072,1.0889507070707072
3844,2023-07-06T00:00:00.000000000Z,EUR_USD,1.08555,1.08562,1.08464,1.0849,1.0889350505050506,1.0889350505050506,1.0889350505050506,1.0889350505050506,1.0889350505050506,1.0889350505050506
3845,2023-07-06T01:00:00.000000000Z,EUR_USD,1.0849,1.08508,1.08428,1.08501,1.088919292929293,1.088919292929293,1.088919292929293,1.088919292929293,1.088919292929293,1.088919292929293
3846,2023-07-06T02:00:00.000000000Z,EUR_USD,1.085,1.08537,1.0846,1.08472,1.088898888888889,1.088898888888889,1.088898888888889,1.088898888888889,1.088898888888889,1.088898888888889
3847,2023-07-06T03:00:00.000000000Z,EUR_USD,1.0847,1.0847,1.08399,1.08402,1.0888665656565657,1.0888665656565657,1.0888665656565657,1.0888665656565657,1.0888665656565657,1.0888665656565657
3848,2023-07-06T04:00:00.000000000Z,EUR_USD,1.08398,1.08437,1.08338,1.08433,1.0888480808080807,1.0888480808080807,1.0888480808080807,1.0888480808080807,1.0888480808080807,1.0888480808080807
3849,2023-07-06T05:00:00.000000000Z,EUR_USD,1.08432,1.08564,1.08418,1.08553,1.0888366666666667,1.0888366666666667,1.0888366666666667,1.0888366666666667,1.0888366666666667,1.0888366666666667
3850,2023-07-06T06:00:00.000000000Z,EUR_USD,1.08554,1.08693,1.08532,1.08672,1.0888322222222222,1.0888322222222222,1.0888322222222222,1.0888322222222222,1.0888322222222222,1.0888322222222222
3851,2023-07-06T07:00:00.000000000Z,EUR_USD,1.08673,1.08753,1.08523,1.08558,1.0888178787878788,1.0888178787878788,1.0888178787878788,1.0888178787878788,1.0888178787878788,1.0888178787878788
3852,2023-07-06T08:00:00.000000000Z,EUR_USD,1.08556,1.08656,1.08455,1.08641,1.0888121212121211,1.0888121212121211,1.0888121212121211,1.0888121212121211,1.0888121212121211,1.0888121212121211
3853,2023-07-06T09:00:00.000000000Z,EUR_USD,1.08642,1.08687,1.08601,1.08617,1.088809595959596,1.088809595959596,1.088809595959596,1.088809595959596,1.088809595959596,1.088809595959596
3854,2023-07-06T10:00:00.000000000Z,EUR_USD,1.08616,1.08902,1.08614,1.08868,1.088840202020202,1.088840202020202,1.088840202020202,1.088840202020202,1.088840202020202,1.088840202020202
3855,2023-07-06T11:00:00.000000000Z,EUR_USD,1.08868,1.0898,1.08834,1.08954,1.0888971717171718,1.0888971717171718,1.0888971717171718,1.0888971717171718,1.0888971717171718,1.0888971717171718
3856,2023-07-06T12:00:00.000000000Z,EUR_USD,1.0895,1.09006,1.08584,1.0874,1.0889258585858588,1.0889258585858588,1.0889258585858588,1.0889258585858588,1.0889258585858588,1.0889258585858588
3857,2023-07-06T13:00:00.000000000Z,EUR_USD,1.08743,1.08878,1.08674,1.08834,1.0889561616161616,1.0889561616161616,1.0889561616161616,1.0889561616161616,1.0889561616161616,1.0889561616161616
3858,2023-07-06T14:00:00.000000000Z,EUR_USD,1.08771,1.08789,1.08336,1.08682,1.088970909090909,1.088970909090909,1.088970909090909,1.088970909090909,1.088970909090909,1.088970909090909
3859,2023-07-06T15:00:00.000000000Z,EUR_USD,1.08682,1.08782,1.08584,1.08726,1.0889460606060606,1.0889460606060606,1.0889460606060606,1.0889460606060606,1.0889460606060606,1.0889460606060606
3860,2023-07-06T16:00:00.000000000Z,EUR_USD,1.0873,1.0886,1.08708,1.08726,1.0889036363636362,1.0889036363636362,1.0889036363636362,1.0889036363636362,1.0889036363636362,1.0889036363636362
3861,2023-07-06T17:00:00.000000000Z,EUR_USD,1.08728,1.08823,1.08724,1.0882,1.0888749494949495,1.0888749494949495,1.0888749494949495,1.0888749494949495,1.0888749494949495,1.0888749494949495
3862,2023-07-06T18:00:00.000000000Z,EUR_USD,1.0882,1.08858,1.08774,1.08808,1.0888361616161617,1.0888361616161617,1.0888361616161617,1.0888361616161617,1.0888361616161617,1.0888361616161617
3863,2023-07-06T19:00:00.000000000Z,EUR_USD,1.0881,1.0889,1.0881,1.08883,1.0888057575757575,1.0888057575757575,1.0888057575757575,1.0888057575757575,1.0888057575757575,1.0888057575757575
3864,2023-07-06T20:00:00.000000000Z,EUR_USD,1.08882,1.08924,1.08853,1.08921,1.0887858585858585,1.0887858585858585,1.0887858585858585,1.0887858585858585,1.0887858585858585,1.0887858585858585
3865,2023-07-06T21:00:00.000000000Z,EUR_USD,1.08892,1.08896,1.08871,1.08894,1.0887640404040404,1.0887640404040404,1.0887640404040404,1.0887640404040404,1.0887640404040404,1.0887640404040404
3866,2023-07-06T22:00:00.000000000Z,EUR_USD,1.08896,1.08914,1.08894,1.08914,1.0887422222222223,1.0887422222222223,1.0887422222222223,1.0887422222222223,1.0887422222222223,1.0887422222222223
3867,2023-07-06T23:00:00.000000000Z,EUR_USD,1.08913,1.08949,1.08896,1.08896,1.088720606060606,1.088720606060606,1.088720606060606,1.088720606060606,1.088720606060606,1.088720606060606
3868,2023-07-07T00:00:00.000000000Z,EUR_USD,1.08894,1.08912,1.08824,1.08852,1.0886971717171716,1.0886971717171716,1.0886971717171716,1.0886971717171716,1.0886971717171716,1.0886971717171716
3869,2023-07-07T01:00:00.000000000Z,EUR_USD,1.0885,1.08914,1.08848,1.0887,1.0886744444444443,1.0886744444444443,1.0886744444444443,1.0886744444444443,1.0886744444444443,1.0886744444444443
3870,2023-07-07T02:00:00.000000000Z,EUR_USD,1.08871,1.08886,1.08835,1.08861,1.0886529292929292,1.0886529292929292,1.0886529292929292,1.0886529292929292,1.0886529292929292,1.0886529292929292
3871,2023-07-07T03:00:00.000000000Z,EUR_USD,1.08862,1.08916,1.08861,1.08878,1.0886389898989899,1.0886389898989899,1.0886389898989899,1.0886389898989899,1.0886389898989899,1.0886389898989899
3872,2023-07-07T04:00:00.000000000Z,EUR_USD,1.08879,1.08954,1.08856,1.08912,1.0886208080808082,1.0886208080808082,1.0886208080808082,1.0886208080808082,1.0886208080808082,1.0886208080808082
3873,2023-07-07T05:00:00.000000000Z,EUR_USD,1.08912,1.08963,1.08865,1.08874,1.088600404040404,1.088600404040404,1.088600404040404,1.088600404040404,1.088600404040404,1.088600404040404
3874,2023-07-07T06:00:00.000000000Z,EUR_USD,1.08877,1.09004,1.08812,1.08831,1.088570404040404,1.088570404040404,1.088570404040404,1.088570404040404,1.088570404040404,1.088570404040404
3875,2023-07-07T07:00:00.000000000Z,EUR_USD,1.0883,1.0891,1.08716,1.08762,1.0885285858585858,1.0885285858585858,1.0885285858585858,1.0885285858585858,1.0885285858585858,1.0885285858585858
3876,2023-07-07T08:00:00.000000000Z,EUR_USD,1.08761,1.0881,1.0867,1.0878,1.0885029292929294,1.0885029292929294,1.0885029292929294,1.0885029292929294,1.0885029292929294,1.0885029292929294
3877,2023-07-07T09:00:00.000000000Z,EUR_USD,1.08779,1.08888,1.087,1.08804,1.0884930303030302,1.0884930303030302,1.0884930303030302,1.0884930303030302,1.0884930303030302,1.0884930303030302
3878,2023-07-07T10:00:00.000000000Z,EUR_USD,1.08802,1.08964,1.08779,1.08924,1.088510202020202,1.088510202020202,1.088510202020202,1.088510202020202,1.088510202020202,1.088510202020202
3879,2023-07-07T11:00:00.000000000Z,EUR_USD,1.08925,1.08972,1.08876,1.08876,1.088511414141414,1.088511414141414,1.088511414141414,1.088511414141414,1.088511414141414,1.088511414141414
3880,2023-07-07T12:00:00.000000000Z,EUR_USD,1.08879,1.09316,1.08746,1.09117,1.0885332323232324,1.0885332323232324,1.0885332323232324,1.0885332323232324,1.0885332323232324,1.0885332323232324
3881,2023-07-07T13:00:00.000000000Z,EUR_USD,1.09118,1.0925,1.08953,1.09164,1.0885576767676768,1.0885576767676768,1.0885576767676768,1.0885576767676768,1.0885576767676768,1.0885576767676768
3882,2023-07-07T14:00:00.000000000Z,EUR_USD,1.09165,1.09541,1.09097,1.0949,1.08860797979798,1.08860797979798,1.08860797979798,1.08860797979798,1.08860797979798,1.08860797979798
3883,2023-07-07T15:00:00.000000000Z,EUR_USD,1.09488,1.09635,1.09446,1.09631,1.0886628282828283,1.0886628282828283,1.0886628282828283,1.0886628282828283,1.0886628282828283,1.0886628282828283
3884,2023-07-07T16:00:00.000000000Z,EUR_USD,1.09632,1.09728,1.0963,1.09719,1.0887219191919193,1.0887219191919193,1.0887219191919193,1.0887219191919193,1.0887219191919193,1.0887219191919193
3885,2023-07-07T17:00:00.000000000Z,EUR_USD,1.09718,1.09733,1.09664,1.09675,1.0887832323232323,1.0887832323232323,1.0887832323232323,1.0887832323232323,1.0887832323232323,1.0887832323232323
3886,2023-07-07T18:00:00.000000000Z,EUR_USD,1.09677,1.09704,1.09658,1.09673,1.0888329292929293,1.0888329292929293,1.0888329292929293,1.0888329292929293,1.0888329292929293,1.0888329292929293
3887,2023-07-07T19:00:00.000000000Z,EUR_USD,1.09674,1.09698,1.09633,1.09668,1.0888844444444445,1.0888844444444445,1.0888844444444445,1.0888844444444445,1.0888844444444445,1.0888844444444445
3888,2023-07-07T20:00:00.000000000Z,EUR_USD,1.0967,1.09706,1.09651,1.09688,1.0889454545454547,1.0889454545454547,1.0889454545454547,1.0889454545454547,1.0889454545454547,1.0889454545454547
3889,2023-07-09T21:00:00.000000000Z,EUR_USD,1.0961,1.09686,1.09594,1.09659,1.089000101010101,1.089000101010101,1.089000101010101,1.089000101010101,1.089000101010101,1.089000101010101
3890,2023-07-09T22:00:00.000000000Z,EUR_USD,1.0965,1.09698,1.0965,1.09664,1.0890576767676767,1.0890576767676767,1.0890576767676767,1.0890576767676767,1.0890576767676767,1.0890576767676767
3891,2023-07-09T23:00:00.000000000Z,EUR_USD,1.09663,1.09682,1.09624,1.0967,1.089110808080808,1.089110808080808,1.089110808080808,1.089110808080808,1.089110808080808,1.089110808080808
3892,2023-07-10T00:00:00.000000000Z,EUR_USD,1.09671,1.0969,1.0957,1.09644,1.0891640404040404,1.0891640404040404,1.0891640404040404,1.0891640404040404,1.0891640404040404,1.0891640404040404
3893,2023-07-10T01:00:00.000000000Z,EUR_USD,1.09642,1.09695,1.0957,1.09606,1.0892125252525253,1.0892125252525253,1.0892125252525253,1.0892125252525253,1.0892125252525253,1.0892125252525253
3894,2023-07-10T02:00:00.000000000Z,EUR_USD,1.09605,1.09634,1.09564,1.09606,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707,1.089260707070707
3895,2023-07-10T03:00:00.000000000Z,EUR_USD,1.09608,1.09622,1.09528,1.09559,1.0893072727272728,1.0893072727272728,1.0893072727272728,1.0893072727272728,1.0893072727272728,1.0893072727272728
3896,2023-07-10T04:00:00.000000000Z,EUR_USD,1.0956,1.0958,1.09528,1.09531,1.08935,1.08935,1.08935,1.08935,1.08935,1.08935
3897,2023-07-10T05:00:00.000000000Z,EUR_USD,1.09532,1.09564,1.0946,1.09463,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909,1.089390909090909
3898,2023-07-10T06:00:00.000000000Z,EUR_USD,1.0946,1.09549,1.09451,1.09505,1.089437373737374,1.089437373737374,1.089437373737374,1.089437373737374,1.089437373737374,1.089437373737374
3899,2023-07-10T07:00:00.000000000Z,EUR_USD,1.09504,1.09656,1.09484,1.09546,1.0894918181818183,1.0894918181818183,1.0894918181818183,1.0894918181818183,1.0894918181818183,1.0894918181818183
3900,2023-07-10T08:00:00.000000000Z,EUR_USD,1.09545,1.09658,1.0953,1.09648,1.0895619191919192,1.0895619191919192,1.0895619191919192,1.0895619191919192,1.0895619191919192,1.0895619191919192
3901,2023-07-10T09:00:00.000000000Z,EUR_USD,1.09647,1.09733,1.0961,1.09619,1.089609494949495,1.089609494949495,1.089609494949495,1.089609494949495,1.089609494949495,1.089609494949495
3902,2023-07-10T10:00:00.000000000Z,EUR_USD,1.0962,1.09653,1.09546,1.09594,1.0896664646464647,1.0896664646464647,1.0896664646464647,1.0896664646464647,1.0896664646464647,1.0896664646464647
3903,2023-07-10T11:00:00.000000000Z,EUR_USD,1.09596,1.09622,1.09533,1.09539,1.0897253535353535,1.0897253535353535,1.0897253535353535,1.0897253535353535,1.0897253535353535,1.0897253535353535
3904,2023-07-10T12:00:00.000000000Z,EUR_USD,1.09542,1.09582,1.09436,1.0947,1.0897744444444444,1.0897744444444444,1.0897744444444444,1.0897744444444444,1.0897744444444444,1.0897744444444444
3905,2023-07-10T13:00:00.000000000Z,EUR_USD,1.09473,1.09713,1.09473,1.0967,1.0898461616161617,1.0898461616161617,1.0898461616161617,1.0898461616161617,1.0898461616161617,1.0898461616161617
3906,2023-07-10T14:00:00.000000000Z,EUR_USD,1.09672,1.09804,1.09665,1.09748,1.0899233333333334,1.0899233333333334,1.0899233333333334,1.0899233333333334,1.0899233333333334,1.0899233333333334
3907,2023-07-10T15:00:00.000000000Z,EUR_USD,1.0975,1.09928,1.0975,1.099,1.0900134343434345,1.0900134343434345,1.0900134343434345,1.0900134343434345,1.0900134343434345,1.0900134343434345
